Day,Shelter Name,Ratio
44,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8986486486486487
116,Hope Mission - Herb Jamieson Centre,0.548
166,Urban Manor - Short Term Supportive,0.9066666666666666
133,WEAC,0.8666666666666667
111,Hope Mission - Women WEmS,0.8714285714285714
129,WEAC,0.88
67,Urban Manor - Short Term Supportive,0.9733333333333334
184,WEAC,0.8939393939393939
101,Hope Mission - Intox Centre,0.8142857142857143
50,Urban Manor - Short Term Supportive,0.9466666666666667
302,Hope Mission - Herb Jamieson Centre,0.396
141,Hope Mission - Women WEmS,0.6142857142857143
304,Hope Mission - Herb Jamieson Centre,0.892
264,Hope Mission - Women WEmS,0.5571428571428572
31,Urban Manor - Short Term Supportive,0.9466666666666667
155,McCauley Lodge - Short Term Supportive,0.9827586206896551
244,Hope Mission - Herb Jamieson Centre,0.744
60,Urban Manor - Short Term Supportive,0.9066666666666666
133,Hope Mission - Mat Emergency Shelter Program,0.855
124,Hope Mission - Mat Emergency Shelter Program,0.625
9,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9527027027027027
88,McCauley Lodge - Short Term Supportive,1.0
310,Hope Mission - Mat Emergency Shelter Program,0.84
39,Hope Mission - Herb Jamieson Centre,0.624
9,Sparling Lodge - Short Term Supportive,1.0
261,Hope Mission - Youth,0.48333333333333334
208,Elizabeth House - Short Term Supportive,0.7916666666666666
329,Sparling Lodge - Short Term Supportive,1.0
246,Hope Mission - Women WEmS,0.5428571428571428
276,Hope Mission - Intox Centre,1.042857142857143
31,Hope Mission - Mat Emergency Shelter Program,0.76
236,Hope Mission - Mat Emergency Shelter Program,0.85
193,Hope Mission - Women WEmS,0.6428571428571429
243,Hope Mission - Herb Jamieson Centre,0.48
293,Hope Mission - Intox Centre,0.9285714285714286
84,WEAC,0.8484848484848485
65,Hope Mission - Women WEmS,0.7571428571428571
245,Urban Manor - Short Term Supportive,0.8666666666666667
251,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9121621621621622
16,WEAC,0.8367346938775511
191,Hope Mission - Mat Emergency Shelter Program,0.785
212,WEAC,0.7866666666666666
134,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7567567567567568
240,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6824324324324325
130,Elizabeth House - Short Term Supportive,0.875
213,Sparling Lodge - Short Term Supportive,0.95
132,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9391891891891891
45,McCauley Lodge - Short Term Supportive,1.0
245,Hope Mission - Women WEmS,0.6428571428571429
297,Sparling Lodge - Short Term Supportive,1.0
206,Hope Mission - Mat Emergency Shelter Program,0.8
70,Hope Mission - Herb Jamieson Centre,0.596
358,Urban Manor - Short Term Supportive,0.8666666666666667
245,Hope Mission - Herb Jamieson Centre,0.564
131,Hope Mission - Intox Centre,1.0142857142857142
72,McCauley Lodge - Short Term Supportive,1.0
161,WEAC,0.9242424242424242
277,Hope Mission - Youth,0.5
115,Urban Manor - Short Term Supportive,0.9866666666666667
290,McCauley Lodge - Short Term Supportive,0.9827586206896551
109,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9797297297297297
267,Urban Manor - Short Term Supportive,0.76
185,WEAC,0.88
73,Hope Mission - Women WEmS,0.9285714285714286
233,Sparling Lodge - Short Term Supportive,1.0
127,Sparling Lodge - Short Term Supportive,1.0
31,Sparling Lodge - Short Term Supportive,1.0
97,Hope Mission - Women WEmS,0.6
249,Urban Manor - Short Term Supportive,0.92
114,Elizabeth House - Short Term Supportive,0.875
232,Hope Mission - Intox Centre,0.9285714285714286
96,Hope Mission - Intox Centre,1.0571428571428572
292,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7567567567567568
353,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.918918918918919
127,Hope Mission - Intox Centre,1.0571428571428572
166,Hope Mission - Women WEmS,0.6428571428571429
157,Hope Mission - Youth,0.5666666666666667
66,Sparling Lodge - Short Term Supportive,1.0
290,Hope Mission - Mat Emergency Shelter Program,0.725
47,Hope Mission - Youth,0.65
153,Urban Manor - Short Term Supportive,0.8933333333333333
199,Urban Manor - Short Term Supportive,0.8
34,Hope Mission - Women WEmS,0.8428571428571429
193,Sparling Lodge - Short Term Supportive,1.0
227,Hope Mission - Youth,0.48333333333333334
353,Hope Mission - Youth,0.21666666666666667
242,Hope Mission - Youth,0.4666666666666667
103,WEAC,0.88
122,Hope Mission - Mat Emergency Shelter Program,0.83
162,Hope Mission - Women WEmS,0.7857142857142857
287,Hope Mission - Women WEmS,0.6428571428571429
254,Hope Mission - Mat Emergency Shelter Program,0.745
247,Hope Mission - Youth,0.21666666666666667
146,Hope Mission - Intox Centre,1.0
329,WEAC,0.9183673469387755
159,Edwardson Place - Short Term Supportive,0.8333333333333334
242,Hope Mission - Youth,0.2
275,Hope Mission - Youth,0.7333333333333333
230,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9662162162162162
6,McCauley Lodge - Short Term Supportive,0.9827586206896551
105,Hope Mission - Intox Centre,1.042857142857143
270,Hope Mission - Mat Emergency Shelter Program,0.54
309,Hope Mission - Women WEmS,0.8285714285714286
165,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9662162162162162
148,WEAC,0.5918367346938775
108,WEAC,0.88
328,Urban Manor - Short Term Supportive,0.96
60,Hope Mission - Youth,0.5333333333333333
328,Hope Mission - Women WEmS,0.8857142857142857
326,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9932432432432432
44,Hope Mission - Women WEmS,0.8142857142857143
36,Hope Mission - Mat Emergency Shelter Program,0.785
131,Elizabeth House - Short Term Supportive,0.8333333333333334
218,Hope Mission - Intox Centre,1.0285714285714285
306,Hope Mission - Women WEmS,0.6428571428571429
72,Hope Mission - Herb Jamieson Centre,0.972
251,Sparling Lodge - Short Term Supportive,1.0
85,Hope Mission - Women WEmS,0.7285714285714285
166,Sparling Lodge - Short Term Supportive,1.0
133,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8513513513513513
124,WEAC,0.8666666666666667
146,Hope Mission - Youth,0.23333333333333334
270,Hope Mission - Mat Emergency Shelter Program,0.785
77,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7027027027027027
79,McCauley Lodge - Short Term Supportive,0.9827586206896551
137,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7567567567567568
186,Hope Mission - Herb Jamieson Centre,0.672
218,Hope Mission - Mat Emergency Shelter Program,0.825
50,Hope Mission - Youth,0.75
262,WEAC,0.9393939393939394
193,Hope Mission - Herb Jamieson Centre,0.872
26,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6891891891891891
249,Hope Mission - Women WEmS,0.6428571428571429
304,McCauley Lodge - Short Term Supportive,0.9655172413793104
189,Hope Mission - Youth,0.6166666666666667
351,WEAC,1.0303030303030303
5,Edwardson Place - Short Term Supportive,0.6666666666666666
94,Hope Mission - Youth,0.5
306,Urban Manor - Short Term Supportive,0.88
53,Elizabeth House - Short Term Supportive,0.9166666666666666
46,Hope Mission - Intox Centre,0.9142857142857143
11,Hope Mission - Women WEmS,0.8714285714285714
163,Hope Mission - Herb Jamieson Centre,0.6
20,Urban Manor - Short Term Supportive,0.9466666666666667
138,WEAC,0.9393939393939394
136,Hope Mission - Youth,0.31666666666666665
240,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9527027027027027
266,Edwardson Place - Short Term Supportive,0.7083333333333334
124,Hope Mission - Mat Emergency Shelter Program,0.835
120,Hope Mission - Youth,0.75
350,Hope Mission - Women WEmS,1.0285714285714285
2,WEAC,1.0606060606060606
282,Urban Manor - Short Term Supportive,0.7333333333333333
52,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7027027027027027
269,Hope Mission - Mat Emergency Shelter Program,0.56
221,Hope Mission - Women WEmS,0.5428571428571428
202,Hope Mission - Youth,0.75
141,Sparling Lodge - Short Term Supportive,1.0
53,Hope Mission - Women WEmS,0.9714285714285714
119,McCauley Lodge - Short Term Supportive,1.0
34,Hope Mission - Herb Jamieson Centre,0.816
82,WEAC,0.9242424242424242
361,Hope Mission - Herb Jamieson Centre,0.828
184,Hope Mission - Women WEmS,0.5571428571428572
64,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
91,Urban Manor - Short Term Supportive,0.9466666666666667
296,Hope Mission - Mat Emergency Shelter Program,0.815
243,Hope Mission - Women WEmS,0.7571428571428571
47,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8851351351351351
117,Sparling Lodge - Short Term Supportive,1.0
24,Hope Mission - Herb Jamieson Centre,1.316
220,Hope Mission - Herb Jamieson Centre,0.652
115,Hope Mission - Mat Emergency Shelter Program,0.63
285,WEAC,0.7466666666666667
239,Urban Manor - Short Term Supportive,0.88
47,Hope Mission - Women WEmS,0.7428571428571429
93,Hope Mission - Herb Jamieson Centre,0.832
277,Sparling Lodge - Short Term Supportive,1.0
290,Hope Mission - Women WEmS,0.6714285714285714
326,McCauley Lodge - Short Term Supportive,1.0
104,WEAC,0.88
212,Hope Mission - Herb Jamieson Centre,0.728
152,McCauley Lodge - Short Term Supportive,1.0
210,Hope Mission - Women WEmS,0.6428571428571429
351,Hope Mission - Women WEmS,0.9285714285714286
343,Hope Mission - Women WEmS,0.7571428571428571
230,Urban Manor - Short Term Supportive,0.8266666666666667
146,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8851351351351351
27,Sparling Lodge - Short Term Supportive,1.0
111,Hope Mission - Mat Emergency Shelter Program,0.775
130,Hope Mission - Intox Centre,1.0
184,Hope Mission - Youth,0.11666666666666667
44,Hope Mission - Youth,0.85
308,Urban Manor - Short Term Supportive,0.8
351,Urban Manor - Short Term Supportive,0.8266666666666667
260,Hope Mission - Intox Centre,1.042857142857143
104,Hope Mission - Youth,0.65
63,Hope Mission - Herb Jamieson Centre,1.0
98,Edwardson Place - Short Term Supportive,0.7916666666666666
273,Hope Mission - Mat Emergency Shelter Program,0.7
294,WEAC,0.9090909090909091
154,Hope Mission - Herb Jamieson Centre,0.508
272,Edwardson Place - Short Term Supportive,0.75
143,Salvation Army Addictions and Residential Centre - Short Term Supportive,1.0
344,Hope Mission - Intox Centre,0.6428571428571429
92,Hope Mission - Youth,0.43333333333333335
100,Urban Manor - Short Term Supportive,0.96
131,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9864864864864865
250,Sparling Lodge - Short Term Supportive,1.0
179,Hope Mission - Mat Emergency Shelter Program,0.515
278,Urban Manor - Short Term Supportive,0.9333333333333333
297,Hope Mission - Intox Centre,1.0285714285714285
285,Hope Mission - Women WEmS,0.6285714285714286
135,Hope Mission - Intox Centre,0.8142857142857143
146,WEAC,0.8636363636363636
236,Hope Mission - Youth,0.3333333333333333
124,Sparling Lodge - Short Term Supportive,1.0
295,Hope Mission - Women WEmS,0.5571428571428572
130,Hope Mission - Mat Emergency Shelter Program,0.84
73,McCauley Lodge - Short Term Supportive,1.0
254,Hope Mission - Mat Emergency Shelter Program,0.74
150,Hope Mission - Youth,0.36666666666666664
48,Hope Mission - Intox Centre,0.9
186,Hope Mission - Mat Emergency Shelter Program,0.71
347,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9797297297297297
206,Edwardson Place - Short Term Supportive,1.0
295,Urban Manor - Short Term Supportive,0.8133333333333334
267,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9527027027027027
314,McCauley Lodge - Short Term Supportive,1.0
122,Hope Mission - Herb Jamieson Centre,0.944
26,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9594594594594594
329,WEAC,0.8533333333333334
365,McCauley Lodge - Short Term Supportive,1.0
300,Hope Mission - Intox Centre,1.0
244,McCauley Lodge - Short Term Supportive,0.9827586206896551
130,McCauley Lodge - Short Term Supportive,0.9827586206896551
216,McCauley Lodge - Short Term Supportive,1.0
166,Sparling Lodge - Short Term Supportive,1.0
356,WEAC,0.9545454545454546
212,Hope Mission - Women WEmS,0.5428571428571428
253,Elizabeth House - Short Term Supportive,0.75
191,Urban Manor - Short Term Supportive,0.8533333333333334
207,Edwardson Place - Short Term Supportive,0.8333333333333334
34,Urban Manor - Short Term Supportive,0.8
226,Sparling Lodge - Short Term Supportive,1.0
203,Urban Manor - Short Term Supportive,0.7866666666666666
188,Hope Mission - Herb Jamieson Centre,0.704
129,WEAC,0.9545454545454546
56,Hope Mission - Herb Jamieson Centre,0.508
52,Hope Mission - Intox Centre,1.042857142857143
348,Hope Mission - Youth,0.48333333333333334
148,WEAC,0.9393939393939394
358,McCauley Lodge - Short Term Supportive,1.0
2,Elizabeth House - Short Term Supportive,0.8333333333333334
351,Urban Manor - Short Term Supportive,0.8666666666666667
86,Elizabeth House - Short Term Supportive,0.8333333333333334
307,Hope Mission - Intox Centre,1.0
250,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6824324324324325
194,Sparling Lodge - Short Term Supportive,0.95
352,Hope Mission - Mat Emergency Shelter Program,0.88
289,Urban Manor - Short Term Supportive,0.8133333333333334
143,Hope Mission - Youth,0.4
4,WEAC,0.9795918367346939
311,WEAC,0.9183673469387755
285,Sparling Lodge - Short Term Supportive,1.0
73,McCauley Lodge - Short Term Supportive,1.0
121,WEAC,0.3877551020408163
210,Hope Mission - Mat Emergency Shelter Program,0.595
85,WEAC,0.88
130,Sparling Lodge - Short Term Supportive,1.0
199,Hope Mission - Intox Centre,1.0
175,Hope Mission - Intox Centre,1.0
184,McCauley Lodge - Short Term Supportive,0.9655172413793104
150,Hope Mission - Intox Centre,1.0142857142857142
175,WEAC,0.8787878787878788
230,Hope Mission - Women WEmS,0.6714285714285714
322,Hope Mission - Herb Jamieson Centre,0.696
267,Hope Mission - Herb Jamieson Centre,0.6
204,Hope Mission - Women WEmS,0.9142857142857143
25,Edwardson Place - Short Term Supportive,0.75
19,McCauley Lodge - Short Term Supportive,0.9827586206896551
317,Urban Manor - Short Term Supportive,0.9466666666666667
182,Hope Mission - Women WEmS,0.5857142857142857
7,Hope Mission - Women WEmS,0.6571428571428571
196,Hope Mission - Women WEmS,0.6
316,Hope Mission - Mat Emergency Shelter Program,0.53
156,Hope Mission - Herb Jamieson Centre,0.964
234,McCauley Lodge - Short Term Supportive,1.0
269,Hope Mission - Women WEmS,0.44285714285714284
194,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9121621621621622
74,Hope Mission - Youth,0.3
246,Hope Mission - Mat Emergency Shelter Program,0.76
52,Sparling Lodge - Short Term Supportive,1.0
308,Hope Mission - Youth,0.36666666666666664
180,Hope Mission - Youth,0.48333333333333334
342,Sparling Lodge - Short Term Supportive,1.0
281,WEAC,0.9393939393939394
91,Urban Manor - Short Term Supportive,0.88
125,McCauley Lodge - Short Term Supportive,1.0
363,Hope Mission - Youth,0.4166666666666667
330,Hope Mission - Youth,0.6666666666666666
186,McCauley Lodge - Short Term Supportive,1.0
11,Hope Mission - Intox Centre,1.0571428571428572
159,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9797297297297297
125,Hope Mission - Herb Jamieson Centre,1.192
141,Hope Mission - Youth,0.6
308,Sparling Lodge - Short Term Supportive,1.0
138,Urban Manor - Short Term Supportive,0.9466666666666667
291,Urban Manor - Short Term Supportive,0.92
345,Sparling Lodge - Short Term Supportive,1.0
252,Hope Mission - Women WEmS,1.0
333,Urban Manor - Short Term Supportive,0.8
360,Urban Manor - Short Term Supportive,0.9466666666666667
272,Hope Mission - Herb Jamieson Centre,0.788
146,Hope Mission - Intox Centre,0.9714285714285714
335,Elizabeth House - Short Term Supportive,0.8333333333333334
308,Sparling Lodge - Short Term Supportive,1.0
60,Sparling Lodge - Short Term Supportive,1.0
99,Urban Manor - Short Term Supportive,0.8133333333333334
34,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9662162162162162
346,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8513513513513513
276,Sparling Lodge - Short Term Supportive,0.95
151,Elizabeth House - Short Term Supportive,0.7916666666666666
311,Hope Mission - Women WEmS,1.2428571428571429
273,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9256756756756757
252,Edwardson Place - Short Term Supportive,0.875
196,Hope Mission - Intox Centre,1.0142857142857142
195,McCauley Lodge - Short Term Supportive,0.9827586206896551
351,McCauley Lodge - Short Term Supportive,1.0
